area_code,ca_name,date_code,value_percent,distance_to_nearest_green_or_blue_space,age,gender,urban_rural_classification,simd_quintiles,type_of_tenure,household_type,ethnicity
S12000045,East Dunbartonshire,2015,77,A 5 minute walk or less,All,Male,All,All,All,All,All
S12000045,East Dunbartonshire,2015,61,A 5 minute walk or less,All,All,All,All,All,Pensioners,All
S12000045,East Dunbartonshire,2015,75,A 5 minute walk or less,All,All,All,All,All,All,All
S12000045,East Dunbartonshire,2015,74,A 5 minute walk or less,All,Female,All,All,All,All,All
S12000045,East Dunbartonshire,2014,74,A 5 minute walk or less,All,Male,All,All,All,All,All
S12000045,East Dunbartonshire,2014,67,A 5 minute walk or less,All,All,All,All,All,All,All
S12000045,East Dunbartonshire,2019,73,A 5 minute walk or less,All,All,All,All,All,With Children,All
S12000045,East Dunbartonshire,2015,75,A 5 minute walk or less,All,All,All,80% least deprived,All,All,All
S12000045,East Dunbartonshire,2014,62,A 5 minute walk or less,All,All,All,All,All,Pensioners,All
S12000045,East Dunbartonshire,2014,61,A 5 minute walk or less,All,Female,All,All,All,All,All
S12000045,East Dunbartonshire,2014,65,A 5 minute walk or less,All,All,All,All,All,Adults,All
S12000045,East Dunbartonshire,2018,65,A 5 minute walk or less,All,All,All,All,All,All,All
S12000045,East Dunbartonshire,2014,75,A 5 minute walk or less,All,All,All,All,All,With Children,All
S12000045,East Dunbartonshire,2015,84,A 5 minute walk or less,All,All,All,All,All,Adults,All
S12000045,East Dunbartonshire,2016,53,A 5 minute walk or less,65 years and over,All,All,All,All,All,All
S12000045,East Dunbartonshire,2016,65,A 5 minute walk or less,35-64 years,All,All,All,All,All,All
S12000045,East Dunbartonshire,2015,76,A 5 minute walk or less,35-64 years,All,All,All,All,All,All
S12000045,East Dunbartonshire,2015,65,A 5 minute walk or less,65 years and over,All,All,All,All,All,All
S12000045,East Dunbartonshire,2014,69,A 5 minute walk or less,35-64 years,All,All,All,All,All,All
S12000045,East Dunbartonshire,2014,62,A 5 minute walk or less,65 years and over,All,All,All,All,All,All
S12000045,East Dunbartonshire,2016,25,Within a 6-10 minute walk,All,All,All,All,All,Adults,All
S12000045,East Dunbartonshire,2017,20,Within a 6-10 minute walk,All,All,All,All,All,All,All
S12000045,East Dunbartonshire,2017,17,Within a 6-10 minute walk,All,All,All,All,All,Pensioners,All
S12000045,East Dunbartonshire,2019,10,Within a 6-10 minute walk,All,All,All,All,All,With Children,All
S12000045,East Dunbartonshire,2019,20,Within a 6-10 minute walk,All,All,All,All,All,Adults,All
S12000045,East Dunbartonshire,2019,19,Within a 6-10 minute walk,All,All,All,All,All,Pensioners,All
S12000045,East Dunbartonshire,2019,16,Within a 6-10 minute walk,All,Male,All,All,All,All,All
S12000045,East Dunbartonshire,2019,18,Within a 6-10 minute walk,All,Female,All,All,All,All,All
S12000045,East Dunbartonshire,2016,25,Within a 6-10 minute walk,All,Male,All,All,All,All,All
S12000045,East Dunbartonshire,2016,31,Within a 6-10 minute walk,All,Female,All,All,All,All,All
S12000045,East Dunbartonshire,2018,32,Within a 6-10 minute walk,All,All,All,All,All,Pensioners,All
S12000045,East Dunbartonshire,2013,37,Within a 6-10 minute walk,All,All,All,All,All,Adults,All
S12000045,East Dunbartonshire,2013,30,Within a 6-10 minute walk,All,Female,All,All,All,All,All
S12000045,East Dunbartonshire,2013,35,Within a 6-10 minute walk,All,Male,All,All,All,All,All
S12000045,East Dunbartonshire,2013,32,Within a 6-10 minute walk,All,All,All,All,All,All,All
S12000045,East Dunbartonshire,2015,27,Within a 6-10 minute walk,All,All,All,All,All,Pensioners,All
S12000045,East Dunbartonshire,2013,33,Within a 6-10 minute walk,All,All,All,All,All,Pensioners,All
S12000045,East Dunbartonshire,2013,26,Within a 6-10 minute walk,All,All,All,All,All,With Children,All
S12000045,East Dunbartonshire,2017,24,Within a 6-10 minute walk,All,Female,All,All,All,All,All
S12000045,East Dunbartonshire,2015,19,Within a 6-10 minute walk,All,Male,All,All,All,All,All
S12000045,East Dunbartonshire,2014,32,Within a 6-10 minute walk,All,All,All,All,All,Adults,All
S12000045,East Dunbartonshire,2014,24,Within a 6-10 minute walk,All,All,All,All,All,All,All
S12000045,East Dunbartonshire,2015,15,Within a 6-10 minute walk,All,Female,All,All,All,All,All
S12000045,East Dunbartonshire,2015,17,Within a 6-10 minute walk,All,All,All,All,All,All,All
S12000045,East Dunbartonshire,2016,33,Within a 6-10 minute walk,All,All,All,All,All,With Children,All
S12000045,East Dunbartonshire,2016,28,Within a 6-10 minute walk,All,All,All,All,All,Pensioners,All
S12000045,East Dunbartonshire,2016,28,Within a 6-10 minute walk,All,All,All,All,All,All,All
S12000045,East Dunbartonshire,2015,11,Within a 6-10 minute walk,All,All,All,All,All,Adults,All
S12000045,East Dunbartonshire,2014,28,Within a 6-10 minute walk,All,Female,All,All,All,All,All
S12000045,East Dunbartonshire,2014,21,Within a 6-10 minute walk,All,Male,All,All,All,All,All
S12000045,East Dunbartonshire,2014,21,Within a 6-10 minute walk,All,All,All,All,All,Pensioners,All
S12000045,East Dunbartonshire,2014,20,Within a 6-10 minute walk,All,All,All,All,All,With Children,All
S12000045,East Dunbartonshire,2017,23,Within a 6-10 minute walk,All,All,All,All,All,With Children,All
S12000045,East Dunbartonshire,2017,17,Within a 6-10 minute walk,All,Male,All,All,All,All,All
S12000045,East Dunbartonshire,2017,21,Within a 6-10 minute walk,All,All,All,All,All,Adults,All
S12000045,East Dunbartonshire,2019,22,Within a 6-10 minute walk,65 years and over,All,All,All,All,All,All
S12000045,East Dunbartonshire,2014,25,Within a 6-10 minute walk,35-64 years,All,All,All,All,All,All
S12000045,East Dunbartonshire,2014,20,Within a 6-10 minute walk,65 years and over,All,All,All,All,All,All
S12000045,East Dunbartonshire,2018,24,Within a 6-10 minute walk,All,All,All,All,All,All,All
S12000045,East Dunbartonshire,2015,16,Within a 6-10 minute walk,35-64 years,All,All,All,All,All,All
S12000045,East Dunbartonshire,2015,25,Within a 6-10 minute walk,65 years and over,All,All,All,All,All,All
S12000045,East Dunbartonshire,2018,31,Within a 6-10 minute walk,65 years and over,All,All,All,All,All,All
S12000045,East Dunbartonshire,2018,19,Within a 6-10 minute walk,35-64 years,All,All,All,All,All,All
S12000045,East Dunbartonshire,2018,65,A 5 minute walk or less,All,Male,All,All,All,All,All
S12000045,East Dunbartonshire,2018,66,A 5 minute walk or less,All,Female,All,All,All,All,All
S12000045,East Dunbartonshire,2016,62,A 5 minute walk or less,All,All,All,All,All,All,All
S12000045,East Dunbartonshire,2018,70,A 5 minute walk or less,All,All,All,All,All,With Children,All
S12000045,East Dunbartonshire,2016,66,A 5 minute walk or less,All,All,All,All,All,Adults,All
S12000045,East Dunbartonshire,2017,64,A 5 minute walk or less,All,Female,All,All,All,All,All
S12000045,East Dunbartonshire,2017,64,A 5 minute walk or less,All,All,All,All,All,With Children,All
S12000045,East Dunbartonshire,2017,59,A 5 minute walk or less,All,All,All,All,All,Pensioners,All
S12000045,East Dunbartonshire,2019,55,A 5 minute walk or less,65 years and over,All,All,All,All,All,All
S12000045,East Dunbartonshire,2018,71,A 5 minute walk or less,All,All,All,All,All,Adults,All
S12000045,East Dunbartonshire,2018,52,A 5 minute walk or less,All,All,All,All,All,Pensioners,All
S12000045,East Dunbartonshire,2019,69,A 5 minute walk or less,35-64 years,All,All,All,All,All,All
S12000045,East Dunbartonshire,2015,1,Don't Know,All,All,All,All,All,Pensioners,All
S12000045,East Dunbartonshire,2015,0,Don't Know,All,All,All,All,All,All,All
S12000045,East Dunbartonshire,2014,2,Don't Know,All,Female,All,All,All,All,All
S12000045,East Dunbartonshire,2014,1,Don't Know,All,All,All,All,All,All,All
S12000045,East Dunbartonshire,2015,0,Don't Know,All,Male,All,All,All,All,All
S12000045,East Dunbartonshire,2015,0,Don't Know,All,Female,All,All,All,All,All
S12000045,East Dunbartonshire,2017,1,Don't Know,All,All,All,All,All,Adults,All
S12000045,East Dunbartonshire,2017,1,Don't Know,All,Female,All,All,All,All,All
S12000045,East Dunbartonshire,2017,5,Don't Know,All,All,All,All,All,Pensioners,All
S12000045,East Dunbartonshire,2014,3,Don't Know,All,All,All,All,All,Pensioners,All
S12000045,East Dunbartonshire,2018,4,Don't Know,All,All,All,All,All,Pensioners,All
S12000045,East Dunbartonshire,2017,2,Don't Know,All,All,All,All,All,All,All
S12000045,East Dunbartonshire,2016,4,Don't Know,All,All,All,All,All,Pensioners,All
S12000045,East Dunbartonshire,2017,3,Don't Know,All,Male,All,All,All,All,All
S12000045,East Dunbartonshire,2016,2,Don't Know,All,All,All,All,All,Adults,All
S12000045,East Dunbartonshire,2016,3,Don't Know,All,Male,All,All,All,All,All
S12000045,East Dunbartonshire,2016,2,Don't Know,All,Female,All,All,All,All,All
S12000045,East Dunbartonshire,2016,2,Don't Know,All,All,All,All,All,All,All
S12000045,East Dunbartonshire,2018,55,A 5 minute walk or less,65 years and over,All,All,All,All,All,All
S12000045,East Dunbartonshire,2016,65,A 5 minute walk or less,All,All,All,All,All,With Children,All
S12000045,East Dunbartonshire,2016,65,A 5 minute walk or less,All,Male,All,All,All,All,All
S12000045,East Dunbartonshire,2016,60,A 5 minute walk or less,All,Female,All,All,All,All,All
S12000045,East Dunbartonshire,2016,54,A 5 minute walk or less,All,All,All,All,All,Pensioners,All
S12000045,East Dunbartonshire,2018,72,A 5 minute walk or less,35-64 years,All,All,All,All,All,All
S12000045,East Dunbartonshire,2019,64,A 5 minute walk or less,All,Female,All,All,All,All,All
S12000045,East Dunbartonshire,2019,64,A 5 minute walk or less,All,Male,All,All,All,All,All
S12000045,East Dunbartonshire,2019,59,A 5 minute walk or less,All,All,All,All,All,Pensioners,All
S12000045,East Dunbartonshire,2019,62,A 5 minute walk or less,All,All,All,All,All,Adults,All
S12000045,East Dunbartonshire,2013,48,A 5 minute walk or less,All,All,All,All,All,Pensioners,All
S12000045,East Dunbartonshire,2017,72,A 5 minute walk or less,All,All,All,All,All,Adults,All
S12000045,East Dunbartonshire,2017,70,A 5 minute walk or less,All,Male,All,All,All,All,All
S12000045,East Dunbartonshire,2017,67,A 5 minute walk or less,35-64 years,All,All,All,All,All,All
S12000045,East Dunbartonshire,2017,54,A 5 minute walk or less,65 years and over,All,All,All,All,All,All
S12000045,East Dunbartonshire,2013,52,A 5 minute walk or less,All,All,All,All,All,Adults,All
S12000045,East Dunbartonshire,2013,56,A 5 minute walk or less,All,All,All,All,All,All,All
S12000045,East Dunbartonshire,2013,69,A 5 minute walk or less,All,All,All,All,All,With Children,All
S12000045,East Dunbartonshire,2013,52,A 5 minute walk or less,All,Male,All,All,All,All,All
S12000045,East Dunbartonshire,2013,59,A 5 minute walk or less,All,Female,All,All,All,All,All
S12000045,East Dunbartonshire,2017,67,A 5 minute walk or less,All,All,All,All,All,All,All
S12000045,East Dunbartonshire,2017,19,Within a 6-10 minute walk,All,All,All,80% least deprived,All,All,All
S12000045,East Dunbartonshire,2018,8,An 11 minute walk or more,All,All,All,80% least deprived,All,All,All
S12000045,East Dunbartonshire,2016,65,A 5 minute walk or less,All,All,All,80% least deprived,All,All,All
S12000045,East Dunbartonshire,2019,3,Don't Know,All,All,All,80% least deprived,All,All,All
S12000045,East Dunbartonshire,2016,25,Within a 6-10 minute walk,All,All,All,80% least deprived,All,All,All
S12000045,East Dunbartonshire,2013,31,Within a 6-10 minute walk,All,All,All,80% least deprived,All,All,All
S12000045,East Dunbartonshire,2018,65,A 5 minute walk or less,All,All,All,80% least deprived,All,All,All
S12000045,East Dunbartonshire,2013,10,An 11 minute walk or more,All,All,All,80% least deprived,All,All,All
S12000045,East Dunbartonshire,2019,64,A 5 minute walk or less,All,All,All,80% least deprived,All,All,All
S12000045,East Dunbartonshire,2018,3,Don't Know,All,All,All,80% least deprived,All,All,All
